30584;# doc = relatives.2.txt;;;;;;;;;;;;;;;;
30585;# speaker = Алина;;;;;;;;;;;;;;;;
30586;# sent = 2346;;;;;;;;;;;;;;;;
31335;;Он;ОН;SPRO sg 3p m nom;;;по акцентологии // _Он_ типа про ударения;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31336;;типа;ТИПА;PART;;;акцентологии // Он _типа_ про ударения всякие;а;п;и;т;;;PART;ТИПА;PART;А
31337;;про;ПРО;PR;;;// Он типа _про_ ударения всякие разн;о;р;п;;;;PR;ПРО;PR;О
31338;;ударения;УДАРЕНИЕ;S n inan acc pl;;;Он типа про _ударения_ всякие разн ...;я;и;н;е;р;а;S;УДАРЕНИЕ;S n inan acc pl;Е
31339;;всякие;ВСЯКИЙ;A - acc pl plen - -;;;типа про ударения _всякие_ разн ... ;е;и;к;я;с;в;A;ВСЯКИЙ;A - nom pl plen - -;Й
31340;;разн;РАЗНЫЕ;A - acc pl plen - -;distort;;про ударения всякие _разн_ ...  ;н;з;а;р;;;S;РАЗН;S m inan acc sg;Е
31341;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
31342;;;;;;;;;;;;;;;;;
31343;# sent = 2416;;;;;;;;;;;;;;;;
31344;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31345;;В;В;PR;;;  // _В_ основном он славист;в;;;;;;PR;В;PR;В
31346;;основном;ОСНОВНОЙ;A - loc sg plen n -;;; // В _основном_ он славист конечно;м;о;н;в;о;н;A;ОСНОВНОЙ;A - loc sg plen m -;Й
31347;;он;ОН;SPRO sg 3p m nom;;;// В основном _он_ славист конечно /;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31348;;славист;СЛАВИСТ;S m anim nom sg;;;В основном он _славист_ конечно / но;т;с;и;в;а;л;S;СЛАВИСТ;S m anim nom sg;Т
31349;;конечно;КОНЕЧНО;PARENTH;;;основном он славист _конечно_ / но /;о;н;ч;е;н;о;ADV;КОНЕЧНО;ADV -;О
31350;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31351;;но;НО;CONJ;;;славист конечно / _но_ / в греческих;о;н;;;;;CONJ;НО;CONJ;О
31352;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31353;;в;В;PR;;;/ но / _в_ греческих в норвежских;в;;;;;;PR;В;PR;В
31354;;греческих;ГРЕЧЕСКИЙ;A - loc pl plen - -;;;но / в _греческих_ в норвежских ударениях;х;и;к;с;е;ч;A;ГРЕЧЕСКИЙ;A - gen pl plen - -;Й
31355;;в;В;PR;;;/ в греческих _в_ норвежских ударениях он;в;;;;;;PR;В;PR;В
31356;;норвежских;НОРВЕЖСКИЙ;A - loc pl plen - -;;;в греческих в _норвежских_ ударениях он тоже;х;и;к;с;ж;е;A;НОРВЕЖСКИЙ;A - gen pl plen - -;Й
31357;;ударениях;УДАРЕНИЕ;S n anim loc pl;;;греческих в норвежских _ударениях_ он тоже разбирается;х;я;и;н;е;р;S;УДАРЕНИЕ;S m anim gen pl;Е
31358;;он;ОН;SPRO sg 3p m nom;;;в норвежских ударениях _он_ тоже разбирается /;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31359;;тоже;ТОЖЕ;PART;;;норвежских ударениях он _тоже_ разбирается / и;е;ж;о;т;;;PART;ТОЖЕ;PART;Е
31360;;разбирается;РАЗБИРАТЬСЯ;V ipf praes sg indic - 3p;;;ударениях он тоже _разбирается_ / и вообще;я;с;т;е;а;р;V;РАЗБИРАТЬСЯ;V ipf praes sg indic - 3p;Я
31361;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31362;;и;И;CONJ;;;тоже разбирается / _и_ вообще // А;и;;;;;;CONJ;И;CONJ;И
31363;;вообще;ВООБЩЕ;ADV -;;;разбирается / и _вообще_ // А он;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е
31364;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31365;;А;А;CONJ;;;и вообще // _А_ он / прямо;а;;;;;;CONJ;А;CONJ;А
31366;;он;ОН;SPRO sg 3p m nom;;;вообще // А _он_ / прямо такой;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31367;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31368;;прямо;ПРЯМО;PART;;;А он / _прямо_ такой натуральный /;о;м;я;р;п;;PART;ПРЯМО;PART;О
31369;;такой;ТАКОЙ;APRO - nom sg plen m -;;;он / прямо _такой_ натуральный / потомственный;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й
31370;;натуральный;НАТУРАЛЬНЫЙ;A - nom sg plen m -;;;/ прямо такой _натуральный_ / потомственный крестьянин;й;ы;н;ь;л;а;A;НАТУРАЛЬНЫЙ;A - nom sg plen m -;Й
31371;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31372;;потомственный;ПОТОМСТВЕННЫЙ;A - nom sg plen m -;;;такой натуральный / _потомственный_ крестьянин // И;й;ы;н;н;е;в;A;ПОТОМСТВЕННЫЙ;A - nom sg plen m -;Й
31373;;крестьянин;КРЕСТЬЯНИН;S m anim nom sg;;;натуральный / потомственный _крестьянин_ // И его;н;и;н;я;ь;т;S;КРЕСТЬЯНИН;S m anim nom sg;Н
31374;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31375;;И;И;CONJ;;;потомственный крестьянин // _И_ его отец имел;и;;;;;;CONJ;И;CONJ;И
31376;;его;ЕГО;APRO;;;крестьянин // И _его_ отец имел хутор;о;г;е;;;;APRO;ЕГО;A - nonflex - plen - -;О
31377;;отец;ОТЕЦ;S m anim nom sg;;;// И его _отец_ имел хутор в;ц;е;т;о;;;S;ОТЕЦ;S m anim nom sg;Ц
31378;;имел;ИМЕТЬ;V ipf praet sg indic m -;;;И его отец _имел_ хутор в Украине;л;е;м;и;;;V;ИМЕТЬ;V ipf praet sg indic m -;Ь
31379;;хутор;ХУТОР;S m inan acc sg;;;его отец имел _хутор_ в Украине /;р;о;т;у;х;;S;ХУТОР;S m inan acc sg;Р
31380;;в;В;PR;;;отец имел хутор _в_ Украине / и;в;;;;;;PR;В;PR;В
31381;;Украине;УКРАИНА;S f inan loc sg;;;имел хутор в _Украине_ / и сотню;е;н;и;а;р;к;S;УКРАИНА;S f inan loc sg;А
31382;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31383;;и;И;CONJ;;;в Украине / _и_ сотню детей /;и;;;;;;CONJ;И;CONJ;И
31384;;сотню;СОТНЯ;S f inan acc sg;;;Украине / и _сотню_ детей / не;ю;н;т;о;с;;S;СОТНЯ;S f inan acc sg;Я
31385;;детей;РЕБЕНОК;S m anim gen pl;;;/ и сотню _детей_ / не сотню;й;е;т;е;д;;S;РЕБЕНОК;S m anim gen pl;К
31386;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31387;;не;НЕ;PART;;;сотню детей / _не_ сотню но пару;е;н;;;;;PART;НЕ;PART;Е
31388;;сотню;СОТНЯ;S f inan acc sg;;;детей / не _сотню_ но пару десятков;ю;н;т;о;с;;S;СОТНЯ;S f inan acc sg;Я
31389;;но;НО;CONJ;;;/ не сотню _но_ пару десятков там;о;н;;;;;CONJ;НО;CONJ;О
31390;;пару;ПАРА;S f inan acc sg;;;не сотню но _пару_ десятков там точно;у;р;а;п;;;S;ПАРА;S f inan acc sg;А
31391;;десятков;ДЕСЯТОК;S m inan gen pl;;;сотню но пару _десятков_ там точно было;в;о;к;т;я;с;S;ДЕСЯТОК;S m inan gen pl;К
31392;;там;ТАМ;ADV -;;;но пару десятков _там_ точно было ;м;а;т;;;;ADV;ТАМ;ADV -;М
31393;;точно;ТОЧНО;ADV -;;;пару десятков там _точно_ было  ;о;н;ч;о;т;;ADV;ТОЧНО;ADV -;О
31394;;было;БЫТЬ;V ipf praet sg indic n -;;;десятков там точно _было_   ;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
31395;;;;;;;;;;;;;;;;;
31396;# sent = 2417;;;;;;;;;;;;;;;;
31397;# speaker = Алина;;;;;;;;;;;;;;;;
31398;# sent = 2418;;;;;;;;;;;;;;;;
31399;"<distinct form=""";;;;;;;;;;;;;;;;
31400;<dist>;Ничё;;;;;;;;;;;;;;;
31401;""">";;;;;;;;;;;;;;;;
31402;;Ничего;НИЧЕГО;ADV -;;; Ничё  _Ничего_  себе ;о;г;е;ч;и;н;ADV;НИЧЕГО;ADV -;О
31403;</distinct>;;;;;;;;;;;;;;;;
31404;;себе;СЕБЯ;SPRO - - - dat;;; Ничего  _себе_   ;е;б;е;с;;;SPRO;СЕБЯ;SPRO - - - dat;Я
31405;;;;;;;;;;;;;;;;;
31406;# sent = 2419;;;;;;;;;;;;;;;;
31407;# speaker = Мирон;;;;;;;;;;;;;;;;
31408;# sent = 2420;;;;;;;;;;;;;;;;
31409;;Вот;ВОТ;PART;;;   _Вот_ // И сам;т;о;в;;;;PART;ВОТ;PART;Т
31410;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31411;;И;И;CONJ;;; Вот // _И_ сам Владимир Антонович;и;;;;;;CONJ;И;CONJ;И
31412;;сам;САМ;APRO - nom sg m - -;;;Вот // И _сам_ Владимир Антонович /;м;а;с;;;;A;САМ;A - nom sg plen m -;М
31413;;Владимир;ВЛАДИМИР;S m persn nom sg;;;// И сам _Владимир_ Антонович / типа;р;и;м;и;д;а;S;ВЛАДИМИР;S m anim nom sg;Р
31414;;Антонович;АНТОНОВИЧ;S m patrn nom sg;;;И сам Владимир _Антонович_ / типа /;ч;и;в;о;н;о;S;АНТОНОВИЧ;S m anim nom sg;Ч
31415;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31416;;типа;ТИПА;PART;;;Владимир Антонович / _типа_ / у него;а;п;и;т;;;PART;ТИПА;PART;А
31417;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31418;;у;У;PR;;;/ типа / _у_ него не было;у;;;;;;PR;У;PR;У
31419;;него;ОН;SPRO sg 3p m gen;;;типа / у _него_ не было никаких;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н
31420;;не;НЕ;PART;;;/ у него _не_ было никаких денег;е;н;;;;;PART;НЕ;PART;Е
31421;;было;БЫТЬ;V ipf praet sg indic n -;;;у него не _было_ никаких денег когда;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
31422;;никаких;НИКАКОЙ;APRO - gen pl plen - -;;;него не было _никаких_ денег когда он;х;и;к;а;к;и;APRO;НИКАКОЙ;A - gen pl plen - -;Й
31423;;денег;ДЕНЬГИ;S - inan gen pl;;;не было никаких _денег_ когда он поступил;г;е;н;е;д;;S;ДЕНЬГИ;S - inan gen pl;И
31424;;когда;КОГДА;CONJ;;;было никаких денег _когда_ он поступил в;а;д;г;о;к;;CONJ;КОГДА;CONJ;А
31425;;он;ОН;SPRO sg 3p m nom;;;никаких денег когда _он_ поступил в ;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31426;;поступил;ПОСТУПИТЬ;V pf praet sg indic m -;;;денег когда он _поступил_ в  эмгэу;л;и;п;у;т;с;V;ПОСТУПИТЬ;V pf praet sg indic m -;Ь
31427;;в;В;PR;;;когда он поступил _в_  эмгэу ;в;;;;;;PR;В;PR;В
31428;"<distinct form=""";;;;;;;;;;;;;;;;
31429;<dist>;эмгэу;;;;;;;;;;;;;;;
31430;""">";;;;;;;;;;;;;;;;
31431;;МГУ;МГУ;S m inan acc sg;;; эмгэу  _МГУ_  / но;у;г;м;;;;S;МГУ;S m inan nonflex -;У
31432;</distinct>;;;;;;;;;;;;;;;;
31433;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31434;;но;НО;CONJ;;;МГУ  / _но_ он / ;о;н;;;;;CONJ;НО;CONJ;О
31435;;он;ОН;SPRO sg 3p m nom;;; / но _он_ /  соответсно;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31436;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31437;"<distinct form=""";;;;;;;;;;;;;;;;
31438;<dist>;соответсно;;;;;;;;;;;;;;;
31439;""">";;;;;;;;;;;;;;;;
31440;;соответственно;СООТВЕТСТВЕННО;PARENTH;;; соответсно  _соответственно_   х;о;н;н;е;в;т;CONJ;СООТВЕТСТВЕННО;CONJ;О
31441;</distinct>;;;;;;;;;;;;;;;;
31442;"<distinct form=""";;;;;;;;;;;;;;;;
31443;<dist>;х;;;;;;;;;;;;;;;
31444;<dist>;-;;;;;;;;;;;;;;;
31445;<dist>;ходил;;;;;;;;;;;;;;;
31446;""">";;;;;;;;;;;;;;;;
31447;;ходил;ХОДИТЬ;V ipf praet sg indic m -;;;- ходил  _ходил_  в чем;л;и;д;о;х;;V;ХОДИТЬ;V ipf praet sg indic m -;Ь
31448;</distinct>;;;;;;;;;;;;;;;;
31449;;в;В;PR;;; ходил  _в_ чем было получал;в;;;;;;PR;В;PR;В
31450;;чем;ЧЕМ;SPRO loc sg n;;;ходил  в _чем_ было получал какую-то;м;е;ч;;;;CONJ;ЧЕМ;CONJ;М
31451;;было;БЫТЬ;V ipf praet sg indic n -;;; в чем _было_ получал какую-то стипендию;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
31452;;получал;ПОЛУЧАТЬ;V ipf praet sg indic m -;;;в чем было _получал_ какую-то стипендию и;л;а;ч;у;л;о;V;ПОЛУЧАТЬ;V ipf praet sg indic m -;Ь
31453;;какую-то;КАКОЙ-ТО;APRO - acc sg plen f;;;чем было получал _какую-то_ стипендию и ел;о;т;-;ю;у;к;APRO;КАКОЙ-ТО;A - acc sg plen f inan;О
31454;;стипендию;СТИПЕНДИЯ;S f inan acc sg;;;было получал какую-то _стипендию_ и ел на;ю;и;д;н;е;п;S;СТИПЕНДИЯ;S f inan acc sg;Я
31455;;и;И;CONJ;;;получал какую-то стипендию _и_ ел на нее;и;;;;;;CONJ;И;CONJ;И
31456;;ел;ЕСТЬ;V ipf praet sg indic m -;;;какую-то стипендию и _ел_ на нее /;л;е;;;;;V;ЕСТЬ;V ipf praet sg indic m -;Ь
31457;;на;НА;PR;;;стипендию и ел _на_ нее / а;а;н;;;;;PR;НА;PR;А
31458;;нее;ОНА;SPRO sg 3p f acc;;;и ел на _нее_ / а про;е;е;н;;;;SPRO;ОНА;SPRO sg 3p f acc;А
31459;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31460;;а;А;CONJ;;;на нее / _а_ про него в;а;;;;;;CONJ;А;CONJ;А
31461;;про;ПРО;PR;;;нее / а _про_ него в какой-то;о;р;п;;;;PR;ПРО;PR;О
31462;;него;ОН;SPRO sg 3p m acc;;;/ а про _него_ в какой-то момент;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н
31463;;в;В;PR;;;а про него _в_ какой-то момент ээ;в;;;;;;PR;В;PR;В
31464;;какой-то;КАКОЙ-ТО;APRO - acc sg plen m inan;;;про него в _какой-то_ момент ээ /;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - acc sg plen m inan;О
31465;;момент;МОМЕНТ;S m inan acc sg;;;него в какой-то _момент_ ээ / в;т;н;е;м;о;м;S;МОМЕНТ;S m inan acc sg;Т
31466;;ээ;ЭЭ;NONLEX;;;в какой-то момент _ээ_ / в пятидесятые;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31467;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31468;;в;В;PR;;;момент ээ / _в_ пятидесятые уже /;в;;;;;;PR;В;PR;В
31469;;пятидесятые;ПЯТИДЕСЯТЫЙ;ANUM - acc pl plen - inan;;;ээ / в _пятидесятые_ уже / писал;е;ы;т;я;с;е;ANUM;ПЯТИДЕСЯТЫЙ;A - acc pl plen - inan;Й
31470;;уже;УЖЕ;ADV -;;;/ в пятидесятые _уже_ / писал в;е;ж;у;;;;ADV;УЖЕ;ADV -;Е
31471;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31472;;писал;ПИСАТЬ;V ipf praet sg indic m -;;;пятидесятые уже / _писал_ в газете какой-то;л;а;с;и;п;;V;ПИСАТЬ;V ipf praet sg indic m -;Ь
31473;;в;В;PR;;;уже / писал _в_ газете какой-то его;в;;;;;;PR;В;PR;В
31474;;газете;ГАЗЕТА;S f inan loc sg;;;/ писал в _газете_ какой-то его бывший;е;т;е;з;а;г;S;ГАЗЕТА;S f inan loc sg;А
31475;;какой-то;КАКОЙ-ТО;APRO - nom sg plen m -;;;писал в газете _какой-то_ его бывший однокурсник;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - gen sg plen f -;О
31476;;его;ЕГО;APRO - m sg nom - -;;;в газете какой-то _его_ бывший однокурсник /;о;г;е;;;;APRO;ЕГО;A - nonflex - plen - -;О
31477;;бывший;БЫВШИЙ;A - nom sg plen m -;;;газете какой-то его _бывший_ однокурсник / типа;й;и;ш;в;ы;б;A;БЫВШИЙ;A - nom sg plen m -;Й
31478;;однокурсник;ОДНОКУРСНИК;S m anim nom sg;;;какой-то его бывший _однокурсник_ / типа что;к;и;н;с;р;у;S;ОДНОКУРСНИК;S m anim nom sg;К
31479;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31480;;типа;ТИПА;PART;;;бывший однокурсник / _типа_ что лингвистика хорошая;а;п;и;т;;;PART;ТИПА;PART;А
31481;;что;ЧТО;CONJ;;;однокурсник / типа _что_ лингвистика хорошая наука;о;т;ч;;;;CONJ;ЧТО;CONJ;О
31482;;лингвистика;ЛИНГВИСТИКА;S f inan nom sg;;;/ типа что _лингвистика_ хорошая наука потому что;а;к;и;т;с;и;S;ЛИНГВИСТИКА;S f inan nom sg;А
31483;;хорошая;ХОРОШИЙ;A - nom sg plen f -;;;типа что лингвистика _хорошая_ наука потому что для;я;а;ш;о;р;о;A;ХОРОШИЙ;A - nom sg plen f -;Й
31484;;наука;НАУКА;S f inan nom sg;;;что лингвистика хорошая _наука_ потому что для нее;а;к;у;а;н;;S;НАУКА;S f inan nom sg;А
31485;;потому что;потому что;CONJ;;;лингвистика хорошая наука _потому что_ для нее ничего;о;т;ч; ;у;м;CONJ;потому что;CONJ;о
31486;;для;ДЛЯ;PR;;;хорошая наука потому что _для_ нее ничего не;я;л;д;;;;PR;ДЛЯ;PR;Я
31487;;нее;ОНА;SPRO sg 3p f acc;;;наука потому что для _нее_ ничего не надо;е;е;н;;;;SPRO;ОНА;SPRO sg 3p f acc;А
31488;;ничего;НИЧТО;SPRO n inan gen sg;;;потому что для нее _ничего_ не надо ты;о;г;е;ч;и;н;SPRO;НИЧТО;S n - gen sg;О
31489;;не;НЕ;PART;;;для нее ничего _не_ надо ты как бы;е;н;;;;;PART;НЕ;PART;Е
31490;;надо;НАДО;PRAEDIC;;;нее ничего не _надо_ ты как бы приехал;о;д;а;н;;;PRAEDIC;НАДО;ADV -;О
31491;;ты;ТЫ;SPRO sg 2p - nom;;;ничего не надо _ты_ как бы приехал в;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы
31492;;как бы;как бы;PART;;;не надо ты _как бы_ приехал в какую-то;ы;б; ;к;а;к;PART;как бы;ADV -;ы
31493;;приехал;ПРИЕХАТЬ;V pf praet sg indic m -;;;надо ты как бы _приехал_ в какую-то штуку;л;а;х;е;и;р;V;ПРИЕХАТЬ;V pf praet sg indic m -;Ь
31494;;в;В;PR;;;ты как бы приехал _в_ какую-то штуку и;в;;;;;;PR;В;PR;В
31495;;какую-то;КАКОЙ-ТО;APRO - acc sg plen f ;;;как бы приехал в _какую-то_ штуку и сиди;о;т;-;ю;у;к;APRO;КАКОЙ-ТО;A - acc sg plen f inan;О
31496;;штуку;ШТУКА;S f inan acc sg;;;приехал в какую-то _штуку_ и сиди слушай;у;к;у;т;ш;;S;ШТУКА;S f inan acc sg;А
31497;;и;И;CONJ;;;в какую-то штуку _и_ сиди слушай /;и;;;;;;CONJ;И;CONJ;И
31498;;сиди;СИДЕТЬ;V ipf - sg imper - 2p;;;какую-то штуку и _сиди_ слушай / записывай;и;д;и;с;;;V;СИДЕТЬ;V ipf - sg imper - 2p;Ь
31499;;слушай;СЛУШАТЬ;V ipf - sg imper - 2p;;;штуку и сиди _слушай_ / записывай //;й;а;ш;у;л;с;V;СЛУШАТЬ;V ipf - sg imper - 2p;Ь
31500;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31501;;записывай;ЗАПИСЫВАТЬ;V ipf - sg imper - 2p;;;сиди слушай / _записывай_ // Вот //;й;а;в;ы;с;и;V;ЗАПИСЫВАТЬ;V ipf - sg imper - 2p;Ь
31502;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31503;;Вот;ВОТ;PART;;;/ записывай // _Вот_ // И рассказывает;т;о;в;;;;PART;ВОТ;PART;Т
31504;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31505;;И;И;CONJ;;;// Вот // _И_ рассказывает вот например;и;;;;;;CONJ;И;CONJ;И
31506;;рассказывает;РАССКАЗЫВАТЬ;V ipf praes sg indic - 3p;;;Вот // И _рассказывает_ вот например Вова;т;е;а;в;ы;з;V;РАССКАЗЫВАТЬ;V ipf praes sg indic - 3p;Ь
31507;;вот;ВОТ;PART;;;// И рассказывает _вот_ например Вова Дыбо;т;о;в;;;;PART;ВОТ;PART;Т
31508;;например;НАПРИМЕР;PARENTH;;;И рассказывает вот _например_ Вова Дыбо /;р;е;м;и;р;п;ADV;НАПРИМЕР;ADV -;Р
31509;;Вова;ВОВА;S m persn nom sg;;;рассказывает вот например _Вова_ Дыбо / был;а;в;о;в;;;S;ВОВА;S f anim nom sg;А
31510;;Дыбо;ДЫБО;S m famn nom sg;;;вот например Вова _Дыбо_ / был такой;о;б;ы;д;;;S;ДЫБО;S - anim nonflex -;О
31511;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31512;;был;БЫТЬ;V ipf praet sg indic m -;;;Вова Дыбо / _был_ такой / скромный;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
31513;;такой;ТАКОЙ;APRO - nom sg plen m -;;;Дыбо / был _такой_ / скромный мальчик;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й
31514;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31515;;скромный;СКРОМНЫЙ;A - nom sg plen m -;;;был такой / _скромный_ мальчик ходил в;й;ы;н;м;о;р;A;СКРОМНЫЙ;A - nom sg plen m -;Й
31516;;мальчик;МАЛЬЧИК;S m anim nom sg;;;такой / скромный _мальчик_ ходил в косоворотке;к;и;ч;ь;л;а;S;МАЛЬЧИК;S m anim nom sg;К
31517;;ходил;ХОДИТЬ;V ipf praet sg indic m -;;;/ скромный мальчик _ходил_ в косоворотке и;л;и;д;о;х;;V;ХОДИТЬ;V ipf praet sg indic m -;Ь
31518;;в;В;PR;;;скромный мальчик ходил _в_ косоворотке и сапогах;в;;;;;;PR;В;PR;В
31519;;косоворотке;КОСОВОРОТКА;S f inan loc sg;;;мальчик ходил в _косоворотке_ и сапогах до;е;к;т;о;р;о;S;КОСОВОРОТКА;S f inan loc sg;А
31520;;и;И;CONJ;;;ходил в косоворотке _и_ сапогах до колена;и;;;;;;CONJ;И;CONJ;И
31521;;сапогах;САПОГ;S m inan loc pl;;;в косоворотке и _сапогах_ до колена /;х;а;г;о;п;а;S;САПОГ;S m inan loc pl;Г
31522;;до;ДО;PR;;;косоворотке и сапогах _до_ колена / ;о;д;;;;;PR;ДО;PR;О
31523;;колена;КОЛЕНО;S n inan gen sg;;;и сапогах до _колена_ /  ;а;н;е;л;о;к;S;КОЛЕНО;S n inan gen sg;О
31524;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31525;<noindex>[нрзб]</noindex>;;;;;;;;;;;;;;;;
31526;;;;;;;;;;;;;;;;;
31527;# sent = 2421;;;;;;;;;;;;;;;;
31528;# speaker = Алина;;;;;;;;;;;;;;;;
31529;# sent = 2422;;;;;;;;;;;;;;;;
31530;"<span class=""note"">";;;;;;;;;;;;;;;;
31531;<note>;Смеется;;;;;;;;;;;;;;;
31532;</span>;;;;;;;;;;;;;;;;
31533;;;;;;;;;;;;;;;;;
31534;# sent = 2423;;;;;;;;;;;;;;;;
31535;# speaker = Мирон;;;;;;;;;;;;;;;;
31536;# sent = 2424;;;;;;;;;;;;;;;;
31537;;Вот;ВОТ;PART;;;   _Вот_ // Эээ //;т;о;в;;;;PART;ВОТ;PART;Т
31538;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31539;;Эээ;ЭЭЭ;NONLEX;;; Вот // _Эээ_ // Я думаю;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
31540;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31541;;Я;Я;SPRO sg 1p - nom;;;// Эээ // _Я_ думаю вообще что;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
31542;;думаю;ДУМАТЬ;V ipf praes sg indic - 1p;;;Эээ // Я _думаю_ вообще что многие;ю;а;м;у;д;;V;ДУМАТЬ;V ipf praes sg indic - 1p;Ь
31543;;вообще;ВООБЩЕ;PARENTH;;;// Я думаю _вообще_ что многие мои;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е
31544;;что;ЧТО;CONJ;;;Я думаю вообще _что_ многие мои убеждения;о;т;ч;;;;CONJ;ЧТО;CONJ;О
31545;;многие;МНОГИЙ;A - nom pl plen - -;;;думаю вообще что _многие_ мои убеждения на;е;и;г;о;н;м;A;МНОГИЙ;A - nom pl plen - -;Й
31546;;мои;МОЙ;APRO - nom pl plen - -;;;вообще что многие _мои_ убеждения на самом;и;о;м;;;;APRO;МОЙ;A - nom pl plen - -;Й
31547;;убеждения;УБЕЖДЕНИЕ;S n inan nom pl;;;что многие мои _убеждения_ на самом деле;я;и;н;е;д;ж;S;УБЕЖДЕНИЕ;S n inan nom pl;Е
31548;;на;НА;PR;;;многие мои убеждения _на_ самом деле у;а;н;;;;;PR;НА;PR;А
31549;;самом;САМЫЙ;A - loc sg plen n -;;;мои убеждения на _самом_ деле у меня;м;о;м;а;с;;A;САМЫЙ;A - loc sg plen n -;Й
31550;;деле;ДЕЛО;S n inan loc sg;;;убеждения на самом _деле_ у меня наследственные;е;л;е;д;;;S;ДЕЛО;S n inan loc sg;О
31551;;у;У;PR;;;на самом деле _у_ меня наследственные ;у;;;;;;PR;У;PR;У
31552;;меня;Я;SPRO sg 1p - acc;;;самом деле у _меня_ наследственные  ;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
31553;;наследственные;НАСЛЕДСТВЕННЫЙ;A - nom pl plen;;;деле у меня _наследственные_   ;е;ы;н;н;е;в;A;НАСЛЕДСТВЕННЫЙ;A - acc pl plen - inan;Й
31554;;;;;;;;;;;;;;;;;
31555;# sent = 2425;;;;;;;;;;;;;;;;
31556;# speaker = Алина;;;;;;;;;;;;;;;;
31557;# sent = 2426;;;;;;;;;;;;;;;;
31558;;М;М;NONLEX;слитно;;   _М_ - хм ;м;;;;;;INTJ;М;S - - nonflex -;М
31559;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
31560;;хм;ХМ;INTJ;;; М - _хм_   ;м;х;;;;;INTJ;ХМ;INTJ;М
31561;;;;;;;;;;;;;;;;;
31562;# sent = 2427;;;;;;;;;;;;;;;;
31563;# speaker = Мирон;;;;;;;;;;;;;;;;
31564;# sent = 2428;;;;;;;;;;;;;;;;
31565;;Ээ;ЭЭ;NONLEX;;;   _Ээ_ // Его отец;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31566;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31567;;Его;ЕГО;APRO - m sg nom  -;;; Ээ // _Его_ отец Антон Дыбо;о;г;е;;;;APRO;ЕГО;A - nonflex - plen - -;О
